,paper id,doi,title,year,forum,forum id
700,journals/cee/DingHWYZ20,10.1016/J.COMPELECENG.2020.106750,Optimal strategy for intelligent rail guided vehicle dynamic scheduling.,2020,Comput. Electr. Eng.,journals/cee
701,journals/cee/LuHXGP19,10.1016/J.COMPELECENG.2019.06.021,"An improved artificial bee colony algorithm with fast strategy, and its application.",2019,Comput. Electr. Eng.,journals/cee
702,journals/cee/ZhangHZLY19,10.1016/J.COMPELECENG.2018.07.007,A novel cloud model based data placement strategy for data-intensive application in clouds.,2019,Comput. Electr. Eng.,journals/cee
703,journals/cee/AbbadAT18,10.1016/J.COMPELECENG.2017.08.017,3D face recognition - Multi-scale strategy based on geometric and local descriptors.,2018,Comput. Electr. Eng.,journals/cee
704,journals/cee/BiPL18,10.1016/J.COMPELECENG.2017.12.033,Hybrid optimization strategy of &apos;Network-in-Network&apos; model for image recognition.,2018,Comput. Electr. Eng.,journals/cee
705,journals/cee/DeviGD18,10.1016/J.COMPELECENG.2018.01.043,Fault localization for transmission lines with optimal Phasor Measurement Units.,2018,Comput. Electr. Eng.,journals/cee
706,journals/cee/KalghoumGS18,10.1016/J.COMPELECENG.2017.12.025,Towards a novel cache replacement strategy for Named Data Networking based on Software Defined Networking.,2018,Comput. Electr. Eng.,journals/cee
707,journals/cee/LhachimiSK18,10.1016/J.COMPELECENG.2018.08.013,Optimal improvement of direct power control strategy based on sliding mode controllers.,2018,Comput. Electr. Eng.,journals/cee
708,journals/cee/SatpathyATMS18,10.1016/J.COMPELECENG.2017.12.032,Crow search based virtual machine placement strategy in cloud data centers with live migration.,2018,Comput. Electr. Eng.,journals/cee
709,journals/cee/ShivamD18,10.1016/J.COMPELECENG.2018.02.020,Stability analysis of islanded DC microgrid for the proposed distributed control strategy with constant power loads.,2018,Comput. Electr. Eng.,journals/cee
710,journals/cee/WangWCXGT18,10.1016/J.COMPELECENG.2018.09.018,Research on energy optimization control strategy of the hybrid electric vehicle based on Pontryagin&apos;s minimum principle.,2018,Comput. Electr. Eng.,journals/cee
711,journals/cee/LiQCF17,10.1016/J.COMPELECENG.2016.09.009,A cost-effective strategy for Cloud system maintenance.,2017,Comput. Electr. Eng.,journals/cee
712,journals/cee/NagarajanM17,10.1016/J.COMPELECENG.2016.11.036,A prediction-based dynamic replication strategy for data-intensive applications.,2017,Comput. Electr. Eng.,journals/cee
713,journals/cee/ZhaoCLWX17,10.1016/J.COMPELECENG.2017.04.025,Monitoring strategy for relay incentive mechanism in cooperative communication networks.,2017,Comput. Electr. Eng.,journals/cee
714,journals/cee/AnnaduraiN15,10.1016/J.COMPELECENG.2015.01.006,A link selection strategy for cooperative ad-hoc networks.,2015,Comput. Electr. Eng.,journals/cee
715,journals/cee/GhoshB15,10.1016/J.COMPELECENG.2015.09.004,An energy-efficient path determination strategy for mobile data collectors in wireless sensor network.,2015,Comput. Electr. Eng.,journals/cee
716,journals/cee/SalamehJKA15,10.1016/J.COMPELECENG.2015.07.018,Cooperative weighted-fair control strategy for spectrum self-coexistence in multi-cell WRAN systems.,2015,Comput. Electr. Eng.,journals/cee
717,journals/cee/BlagojevicM13,10.1016/J.COMPELECENG.2012.09.011,A web-based intelligent report e-learning system using data mining techniques.,2013,Comput. Electr. Eng.,journals/cee
718,journals/cee/QiuFJS13,10.1016/J.COMPELECENG.2012.03.001,Queueing model analysis and scheduling strategy for embedded multi-core SoC based on task priority.,2013,Comput. Electr. Eng.,journals/cee
719,journals/cee/ChenXXLZG12,10.1016/J.COMPELECENG.2011.03.007,Identification of major responding proteins of abnormal leaf and flower in soybean with an integrative &quot;omics&quot; strategy.,2012,Comput. Electr. Eng.,journals/cee
720,journals/cee/MengC12,10.1016/J.COMPELECENG.2011.12.013,Research on the immune strategy for the polluted file propagation in structured P2P networks.,2012,Comput. Electr. Eng.,journals/cee
721,journals/cee/MengD12,10.1016/J.COMPELECENG.2012.04.012,A dynamic load balancing strategy with the push and pull approaches in DHT networks.,2012,Comput. Electr. Eng.,journals/cee
722,journals/cee/YaoGGYGT12,10.1016/J.COMPELECENG.2011.07.009,Pulse quarantine strategy of internet worm propagation - Modeling and analysis.,2012,Comput. Electr. Eng.,journals/cee
723,journals/cee/MohantaPP11,10.1016/J.COMPELECENG.2011.07.007,Path planning strategy for autonomous mobile robot navigation using Petri-GA optimisation.,2011,Comput. Electr. Eng.,journals/cee
724,journals/cee/ZhuL09,10.1016/J.COMPELECENG.2008.11.022,A two-phase scheduling strategy for real-time applications with security requirements on heterogeneous clusters.,2009,Comput. Electr. Eng.,journals/cee
725,journals/cee/QureshiM07,10.1016/J.COMPELECENG.2006.05.001,Adaptive pre-task assignment scheduling strategy for heterogeneous distributed raytracing system.,2007,Comput. Electr. Eng.,journals/cee
726,journals/cee/ShenW06,10.1016/J.COMPELECENG.2006.01.004,New resource management strategy for wireless cellular networks.,2006,Comput. Electr. Eng.,journals/cee
727,journals/cee/KhaliSH05,10.1016/J.COMPELECENG.2005.06.002,A system level implementation strategy and partitioning heuristic for LUT-based applications.,2005,Comput. Electr. Eng.,journals/cee
728,journals/cee/ChatterjeeMA04,10.1016/J.COMPELECENG.2004.01.001,N-version programming with imperfect debugging.,2004,Comput. Electr. Eng.,journals/cee
729,journals/cee/Veerachary02,10.1016/S0045-7906(00)00051-3,Optimal control strategy for a current source inverter fed induction motor.,2002,Comput. Electr. Eng.,journals/cee
730,journals/chb/HodesT21,10.1016/J.CHB.2020.106616,Smartphone Screen Time - Inaccuracy of self-reports and influence of psychological and contextual factors.,2021,Comput. Hum. Behav.,journals/chb
731,journals/chb/HorwoodAM21,10.1016/J.CHB.2021.106848,"Problematic smartphone use in a large nationally representative sample - Age, reporting biases, and technology concerns.",2021,Comput. Hum. Behav.,journals/chb
732,journals/chb/NissenK21,10.1016/J.CHB.2021.106809,Why he buys it and she doesn&apos;t - Exploring self-reported and neural gender differences in the perception of eCommerce websites.,2021,Comput. Hum. Behav.,journals/chb
733,journals/chb/SchmidBP21,10.1016/J.CHB.2020.106586,Self-reported technological pedagogical content knowledge (TPACK) of pre-service teachers in relation to digital technology use in lesson plans.,2021,Comput. Hum. Behav.,journals/chb
734,journals/chb/AngeliV20,10.1016/J.CHB.2019.03.018,Developing young children&apos;s computational thinking with educational robotics - An interaction effect between gender and scaffolding strategy.,2020,Comput. Hum. Behav.,journals/chb
735,journals/chb/DesimpelaereHS20,10.1016/J.CHB.2020.106382,Knowledge as a strategy for privacy protection - How a privacy literacy training affects children&apos;s online disclosure behavior.,2020,Comput. Hum. Behav.,journals/chb
736,journals/chb/LannoyCSTLHB20,10.1016/J.CHB.2019.09.018,Too good to be cautious - High implicit self-esteem predicts self-reported dangerous mobile phone use.,2020,Comput. Hum. Behav.,journals/chb
737,journals/chb/LoidTR20,10.1016/J.CHB.2019.08.007,"Do pop-up notifications regarding smartphone use decrease screen time, phone checking behavior, and self-reported problematic smartphone use? Evidence from a two-month experimental study.",2020,Comput. Hum. Behav.,journals/chb
738,journals/chb/Pantano20,10.1016/J.CHB.2020.106448,Non-verbal evaluation of retail service encounters through consumers&apos; facial expressions.,2020,Comput. Hum. Behav.,journals/chb
739,journals/chb/PickardR20,10.1016/J.CHB.2019.106197,Using computer automated systems to conduct personal interviews - Does the mere presence of a human face inhibit disclosure?,2020,Comput. Hum. Behav.,journals/chb
740,journals/chb/WangTT20,10.1016/J.CHB.2020.106471,Predicting cognitive structures and information processing modes by eye-tracking when reading controversial reports about socio-scientific issues.,2020,Comput. Hum. Behav.,journals/chb
741,journals/chb/HsiehW19,10.1016/J.CHB.2018.03.033,Entrepreneurship through the platform strategy in the digital era - Insights and research opportunities.,2019,Comput. Hum. Behav.,journals/chb
742,journals/chb/LanierWETIP19,10.1016/J.CHB.2019.06.015,"Virtual reality check - Statistical power, reported results, and the validity of research on the psychology of virtual reality and immersive environments.",2019,Comput. Hum. Behav.,journals/chb
743,journals/chb/OuytselWP19,10.1016/J.CHB.2019.03.029,Sexting within adolescents&apos; romantic relationships - How is it related to perceptions of love and verbal conflict?,2019,Comput. Hum. Behav.,journals/chb
744,journals/chb/PuttenSYKK19,10.1016/J.CHB.2018.08.047,Dominant and submissive nonverbal behavior of virtual agents and its effects on evaluation and negotiation outcome in different age groups.,2019,Comput. Hum. Behav.,journals/chb
745,journals/chb/SuenCL19,10.1016/J.CHB.2019.04.012,Does the use of synchrony and artificial intelligence in video interviews affect interview ratings and applicant attitudes?,2019,Comput. Hum. Behav.,journals/chb
746,journals/chb/HarjunenSAJR18,10.1016/J.CHB.2018.06.012,Persuaded by the machine - The effect of virtual nonverbal cues and individual differences on compliance in economic bargaining.,2018,Comput. Hum. Behav.,journals/chb
747,journals/chb/SzumowskaPKOK18,10.1016/J.CHB.2018.01.043,When frequent media multitaskers perform worse and when they do not - The role of self-regulation ability and strategy manipulation.,2018,Comput. Hum. Behav.,journals/chb
748,journals/chb/WeigoldWN18,10.1016/J.CHB.2018.04.038,Mean scores for self-report surveys completed using paper-and-pencil and computers - A meta-analytic test of equivalence.,2018,Comput. Hum. Behav.,journals/chb
749,journals/chb/YokotaniTW18,10.1016/J.CHB.2018.03.045,Advantages of virtual agents over clinical psychologists during comprehensive mental health interviews using a mixed methods design.,2018,Comput. Hum. Behav.,journals/chb
750,journals/chb/CollianderMFMMS17,10.1016/J.CHB.2017.04.042,The social media balancing act - Testing the use of a balanced self-presentation strategy for politicians using twitter.,2017,Comput. Hum. Behav.,journals/chb
751,journals/chb/Koc-JanuchtaHTP17,10.1016/J.CHB.2016.11.028,Visualizers versus verbalizers - Effects of cognitive style on learning with texts and pictures - An eye-tracking study.,2017,Comput. Hum. Behav.,journals/chb
752,journals/chb/ZhangKWVM17,10.1016/J.CHB.2017.02.006,Survey method matters - Online/offline questionnaires and face-to-face or telephone interviews differ.,2017,Comput. Hum. Behav.,journals/chb
753,journals/chb/BlachnioP16,10.1016/J.CHB.2016.02.018,Personality and positive orientation in Internet and Facebook addiction. An empirical report from Poland.,2016,Comput. Hum. Behav.,journals/chb
754,journals/chb/ChenLL16,10.1016/J.CHB.2015.09.033,Augmented reality-based video-modeling storybook of nonverbal facial cues for children with autism spectrum disorder to improve their perceptions and judgments of facial expressions and emotions.,2016,Comput. Hum. Behav.,journals/chb
755,journals/chb/FrerejeanSKB16,10.1016/J.CHB.2016.03.048,Completion strategy or emphasis manipulation? Task support for teaching information problem solving.,2016,Comput. Hum. Behav.,journals/chb
756,journals/chb/MohorkoH16,10.1016/J.CHB.2016.03.021,Degree of cognitive interviewer involvement in questionnaire pretesting on trending survey modes.,2016,Comput. Hum. Behav.,journals/chb
757,journals/chb/OliveiraMM16,10.1016/J.CHB.2016.04.004,Reducing temporal tensions as a strategy to promote sustainable behaviours.,2016,Comput. Hum. Behav.,journals/chb
758,journals/chb/PickardRC16,10.1016/J.CHB.2016.08.004,Revealing sensitive information in personal interviews - Is self-disclosure easier with humans or avatars and under what conditions?,2016,Comput. Hum. Behav.,journals/chb
759,journals/chb/PoonC16,10.1016/J.CHB.2015.12.032,Assuring a sense of growth - A cognitive strategy to weaken the effect of cyber-ostracism on aggression.,2016,Comput. Hum. Behav.,journals/chb
760,journals/chb/SamimiRK16,10.1016/J.CHB.2016.07.058,Effect of verbal comprehension skill and self-reported features on reliability of crowdsourced relevance judgments.,2016,Comput. Hum. Behav.,journals/chb
761,journals/chb/ScottH16,10.1016/J.CHB.2015.11.029,Motivation determines Facebook viewing strategy - An eye movement analysis.,2016,Comput. Hum. Behav.,journals/chb
762,journals/chb/ShapkaDKY16,10.1016/J.CHB.2016.01.016,Online versus in-person interviews with adolescents - An exploration of data equivalence.,2016,Comput. Hum. Behav.,journals/chb
763,journals/chb/VorosR16,10.1016/J.CHB.2016.06.018,Laypersons&apos; digital problem solving - Relationships between strategy and performance in a large-scale international survey.,2016,Comput. Hum. Behav.,journals/chb
764,journals/chb/WeigoldWDDS16,10.1016/J.CHB.2015.08.033,Equivalence of paper-and-pencil and computerized self-report surveys in older adults.,2016,Comput. Hum. Behav.,journals/chb
765,journals/chb/BalciS15,10.1016/J.CHB.2014.10.025,Automatic analysis and identification of verbal aggression and abusive behaviors for online social games.,2015,Comput. Hum. Behav.,journals/chb
766,journals/chb/ChevalierDM15,10.1016/J.CHB.2015.07.017,Strategy and accuracy during information search on the Web - Effects of age and complexity of the search questions.,2015,Comput. Hum. Behav.,journals/chb
767,journals/chb/KlonekQK15,10.1016/J.CHB.2014.10.034,Coding interactions in Motivational Interviewing with computer-software - What are the advantages for process researchers?,2015,Comput. Hum. Behav.,journals/chb
768,journals/chb/MartinG15,10.1016/J.CHB.2014.06.013,"Strategy, team cohesion and team member satisfaction - The effects of gender and group composition.",2015,Comput. Hum. Behav.,journals/chb
769,journals/chb/MerinoVAPK15,10.1016/J.CHB.2014.10.003,Precise Effectiveness Strategy for analyzing the effectiveness of students with educational resources and activities in MOOCs.,2015,Comput. Hum. Behav.,journals/chb
770,journals/chb/Nakamura15,10.1016/J.CHB.2014.10.042,The action of looking at a mobile phone display as nonverbal behavior/communication - A theoretical perspective.,2015,Comput. Hum. Behav.,journals/chb
771,journals/chb/Osatuyi15,10.1016/J.CHB.2015.02.062,Is lurking an anxiety-masking strategy on social media sites? The effects of lurking and computer anxiety on explaining information privacy concern on social media platforms.,2015,Comput. Hum. Behav.,journals/chb
772,journals/chb/ReedORT15,10.1016/J.CHB.2015.03.064,Higher impulsivity after exposure to the internet for individuals with high but not low levels of self-reported problematic internet behaviours.,2015,Comput. Hum. Behav.,journals/chb
773,journals/chb/WuMK15,10.1016/J.CHB.2015.05.039,Communication in virtual environments - The influence of spatial cues and gender on verbal behavior.,2015,Comput. Hum. Behav.,journals/chb
774,journals/chb/YildirimC15,10.1016/J.CHB.2015.02.059,Exploring the dimensions of nomophobia - Development and validation of a self-reported questionnaire.,2015,Comput. Hum. Behav.,journals/chb
775,journals/chb/Zhuhadar15,10.1016/J.CHB.2015.03.021,A synergistic strategy for combining thesaurus-based and corpus-based approaches in building ontology for multilingual search engines.,2015,Comput. Hum. Behav.,journals/chb
776,journals/chb/AppelSBH14,10.1016/J.CHB.2014.01.007,Internet use and verbal aggression - The moderating role of parents and peers.,2014,Comput. Hum. Behav.,journals/chb
