,paper id,doi,title,year,forum,forum id,mendeley keywords,publication ids,mendeley id
915,conf/chi/OttleyYC15,10.1145/2702123.2702590,Personality as a Predictor of User Strategy - How Locus of Control Affects Search Strategies on Tree Visualizations.,2015,CHI,conf/chi,"('Individual differences', 'Locus of control', 'Personality', 'Strategy', 'Visualization')","(('pui', '607370169'), ('scopus', '2-s2.0-84951048532'), ('isbn', '9781450331456'), ('doi', '10.1145/2702123.2702590'), ('sgr', '84951048532'))",72eb0ba9-ea4a-3552-a3c7-66a3ef017af2
916,conf/chi/RostamiSB15,10.1145/2702613.2732893,Testing in the Field - Voice Based Interaction for Citizen Reporting in Uganda.,2015,CHI Extended Abstracts,conf/chi,"('Field studies', 'ICT4D', 'Mobile voice systems')","(('pui', '607749641'), ('scopus', '2-s2.0-84954208840'), ('isbn', '9781450331463'), ('doi', '10.1145/2702613.2732893'), ('sgr', '84954208840'))",6f8111cb-73c3-39c7-bbda-664997b6bf83
917,conf/chi/JonesHCT14,10.1145/2559206.2581302,Supporting non-verbal visual communication in online group art therapy.,2014,CHI Extended Abstracts,conf/chi,"('Art making', 'Art therapy', 'Collaboration', 'Online therapy', 'Telehealth', 'User awareness', 'User embodiment')","(('isbn', '9781450324748'), ('sgr', '84900522770'), ('doi', '10.1145/2559206.2581302'), ('pui', '373090095'), ('scopus', '2-s2.0-84900522770'))",36d6f01f-1942-3f68-95cb-a629ebbc6a22
918,conf/chi/PikeMPSW14,10.1145/2556288.2556974,Measuring the effect of think aloud protocols on workload using fNIRS.,2014,CHI,conf/chi,"('BCI', 'FNIRS', 'Functional near-infrared spectroscopy', 'HCI', 'Human cognition', 'Think Aloud Protocol')","(('pui', '373066690'), ('scopus', '2-s2.0-84900429719'), ('isbn', '9781450324731'), ('doi', '10.1145/2556288.2556974'), ('sgr', '84900429719'))",9a7d31f5-db46-32c4-9414-83ce98944ff2
919,conf/chi/RyokaiSKR14,10.1145/2556288.2557225,EnergyBugs - energy harvesting wearables for children.,2014,CHI,conf/chi,"('Children', 'Energy harvesting', 'Human-powered microgeneration', 'Kinetic energy', 'Tangible UIs', 'Wearable')","(('sgr', '84900436390'), ('isbn', '9781450324731'), ('doi', '10.1145/2556288.2557225'), ('pui', '373066383'), ('scopus', '2-s2.0-84900436390'))",3c2efa6c-f5ea-3719-98b4-c67a74c90031
920,conf/chi/ZammittoMLKN14,10.1145/2559206.2559239,Player experience - mixed methods and reporting results.,2014,CHI Extended Abstracts,conf/chi,"('Game design', 'Games user research', 'Mixed method', 'Player experience', 'Software psychology', 'Usability', 'User experience', 'Video games')","(('pui', '373089786'), ('scopus', '2-s2.0-84900564504'), ('isbn', '9781450324748'), ('doi', '10.1145/2559206.2559239'), ('sgr', '84900564504'))",1a44cd4d-f9c0-3daa-9e2d-eafa1556d57b
921,conf/chi/ZhangH14,10.1145/2556288.2557351,Understanding multitasking through parallelized strategy exploration and individualized cognitive modeling.,2014,CHI,conf/chi,"('Cognitive modeling', 'High performance computing', 'Model comparison', 'Multimodal', 'Multitasking', 'Task strategies.')","(('sgr', '84900430803'), ('isbn', '9781450324731'), ('doi', '10.1145/2556288.2557351'), ('pui', '373066698'), ('scopus', '2-s2.0-84900430803'))",31ee8adc-dfc4-36cd-83c7-c613ee17ceda
922,conf/chi/BirdBKMF13,10.1145/2470654.2466198,A matter of life and death - practical and ethical constraints in the development of a mobile verbal autopsy tool.,2013,CHI,conf/chi,"('Ethics', 'HCI4D', 'Mobile devices', 'Verbal autopsy')","(('isbn', '9781450318990'), ('sgr', '84877988488'), ('doi', '10.1145/2470654.2466198'), ('pui', '368949756'), ('scopus', '2-s2.0-84877988488'))",d3ed9bfd-ccba-309d-baeb-f8e23c21263c
923,conf/chi/BirnbaumBFDK13,10.1145/2470654.2481404,Using behavioral data to identify interviewer fabrication in surveys.,2013,CHI,conf/chi,"('Behavioral data', 'Curbstoning', 'Data collection', 'Data quality', 'HCI4D', 'Supervised classification', 'Surveys', 'User logging')","(('isbn', '9781450318990'), ('sgr', '84877990779'), ('doi', '10.1145/2470654.2481404'), ('pui', '368949913'), ('scopus', '2-s2.0-84877990779'))",013ddf69-bdba-33f8-8486-d5dadbf536ca
924,conf/chi/CaoGA13,10.1145/2468356.2468639,Accelerative effect of tactile feedback on turn-taking control in remote verbal-communication.,2013,CHI Extended Abstracts,conf/chi,"('Multi-users', 'Remote communication', 'Tactile interaction', 'Turn-taking interface')","(('pui', '620300938'), ('scopus', '2-s2.0-84963555038'), ('isbn', '9781450318990'), ('doi', '10.1145/2468356.2468639'), ('sgr', '84963555038'))",d0feabef-a746-3460-bb21-0cede0bd2918
925,conf/chi/ChhabraR13a,,NewsCube Replication - Experience Report.,2013,RepliCHI,conf/chi,,,
926,conf/chi/KangM13,10.1145/2468356.2468398,Users&apos; socially desirable responding with computer interviewers.,2013,CHI Extended Abstracts,conf/chi,"('Anthropomorphic characters', 'Computer interviewers', 'Impression management', 'Public self-', 'Self-disclosure', 'Social desirability bias', 'Socially desirable responding')","(('pui', '620301760'), ('scopus', '2-s2.0-84906517204'), ('isbn', '9781450318990'), ('doi', '10.1145/2468356.2468398'), ('sgr', '84906517204'))",4852e211-a0e3-3472-8460-a95b5aaa5afb
927,conf/chi/KendiraGJL13,10.1145/2468356.2468413,Verbal and nonverbal communication for evaluating interactive spaces.,2013,CHI Extended Abstracts,conf/chi,"('Collaboration', 'Collocated interaction', 'Computer-supported Cooperative work', 'Interactive tabletops')","(('pui', '620300592'), ('scopus', '2-s2.0-85040725735'), ('isbn', '9781450318990'), ('doi', '10.1145/2468356.2468413'), ('sgr', '85040725735'))",e77c4008-bc49-3e02-b4d7-62096430f002
928,conf/chi/KuttalSR13,10.1145/2470654.2466213,Debugging support for end user mashup programming.,2013,CHI,conf/chi,"('Debugging', 'End-user programming', 'End-user software engineering', 'Mashups', 'Programming barriers', 'Yahoo! Pipes')","(('pui', '368949768'), ('scopus', '2-s2.0-84877990661'), ('isbn', '9781450318990'), ('doi', '10.1145/2470654.2466213'), ('sgr', '84877990661'))",172cf9d9-97e9-3591-b915-1c4d3fec8985
929,conf/chi/MollerKSRD13,10.1145/2470654.2481406,Investigating self-reporting behavior in long-term studies.,2013,CHI,conf/chi,"('Application usage', 'Long-term study', 'Self-reporting', 'Survey')","(('pui', '368949915'), ('scopus', '2-s2.0-84877968315'), ('isbn', '9781450318990'), ('doi', '10.1145/2470654.2481406'), ('sgr', '84877968315'))",28d16639-d215-3854-a67f-7ae584c19b03
930,journals/corr/abs-2101-00267,,Sage - Using Unsupervised Learning for Scalable Performance Debugging in Microservices.,2021,CoRR,journals/corr,,,
931,journals/corr/abs-2101-00659,,An a posteriori strategy for adaptive schemes in time and space.,2021,CoRR,journals/corr,"('A posteriori subcell Finite Volume limiter', 'Adaptive Cartesian meshes (AMR)', 'Arbitrary high order in space and time', 'Discontinous Galerkin', 'Finite Volume', 'Gasdynamics', 'Magnetohydrodynamics', 'One-step time integration', 'PNPM schemes', 'Relativistic magnetohydrodynamics')","(('issn', '15737691'), ('sgr', '85099665214'), ('pii', '1405'), ('doi', '10.1007/s10915-020-01405-8'), ('pui', '2010208043'), ('scopus', '2-s2.0-85099665214'))",c573a42b-9b23-359b-9b66-5ead7e9b2c42
932,journals/corr/abs-2101-01298,,A Taxonomy for Mining and Classifying Privacy Requirements in Issue Reports.,2021,CoRR,journals/corr,,,
933,journals/corr/abs-2101-01461,,PointCutMix - Regularization Strategy for Point Cloud Classification.,2021,CoRR,journals/corr,,,
934,journals/corr/abs-2101-02456,,Neural Fitted Q Iteration based Optimal Bidding Strategy in Real Time Reactive Power Market_1.,2021,CoRR,journals/corr,,,
935,journals/corr/abs-2101-03287,,Unifying Relational Sentence Generation and Retrieval for Medical Image Report Composition.,2021,CoRR,journals/corr,,,
936,journals/corr/abs-2101-03455,,Approximately Strategyproof Tournament Rules in the Probabilistic Setting.,2021,CoRR,journals/corr,,,
937,journals/corr/abs-2101-03499,,Improved active output selection strategy for noisy environments.,2021,CoRR,journals/corr,,,
938,journals/corr/abs-2101-03916,,edATLAS - An Efficient Disambiguation Algorithm for Texting in Languages with Abugida Scripts.,2021,CoRR,journals/corr,,,
939,journals/corr/abs-2101-04837,,"Assessing the Students&apos; Understanding and their Mistakes in Code Review Checklists - An Experience Report of 1, 791 Code Review Checklist Questions from 394 Students.",2021,CoRR,journals/corr,,,
940,journals/corr/abs-2101-05105,,F3SNet - A Four-Step Strategy for QIM Steganalysis of Compressed Speech Based on Hierarchical Attention Network.,2021,CoRR,journals/corr,,,
941,journals/corr/abs-2101-05149,,On the Computational Properties of Obviously Strategy-Proof Mechanisms.,2021,CoRR,journals/corr,(),"(('doi', '10.2139/ssrn.3747819'), ('arxiv', '2101.05149'))",f8a284b6-7641-3f13-a8fe-ac06d754443c
942,journals/corr/abs-2101-05207,,UCNN - A Convolutional Strategy on Unstructured Mesh.,2021,CoRR,journals/corr,,,
943,journals/corr/abs-2101-05405,,Privacy Analysis in Language Models via Training Data Leakage Report.,2021,CoRR,journals/corr,,,
944,journals/corr/abs-2101-05862,,GloBug - Using Global Data in Fault Localization.,2021,CoRR,journals/corr,,,
945,journals/corr/abs-2101-05869,,Technical Report - Rapid Reviews on Engineering of Internet of Things Software Systems.,2021,CoRR,journals/corr,,,
946,journals/corr/abs-2101-05946,,A Risk-Sensitive Task Offloading Strategy for Edge Computing in Industrial Internet of Things.,2021,CoRR,journals/corr,"('Conditional Value at Risk', 'Edge computing', 'Industrial Internet of Things', 'Risk management theory', 'Ultra-reliable and low-latency communications')","(('issn', '16871499'), ('sgr', '85101541030'), ('pii', '1923'), ('doi', '10.1186/s13638-021-01923-5'), ('pui', '2010561145'), ('scopus', '2-s2.0-85101541030'))",558574ce-02bf-3719-9c06-20e6640bf1fd
947,journals/corr/abs-2101-05961,,Mining Knowledge Graphs From Incident Reports.,2021,CoRR,journals/corr,,,
948,journals/corr/abs-2101-06106,,"Big Data Generated by Connected and Automated Vehicles for Safety Monitoring, Assessment and Improvement, Final Report (Year 3).",2021,CoRR,journals/corr,,,
949,journals/corr/abs-2101-06138,,TrustSECO - An Interview Survey into Software Trust.,2021,CoRR,journals/corr,,,
950,journals/corr/abs-2101-06319,,When SIMPLE is better than complex - A case study on deep learning for predicting Bugzilla issue close time.,2021,CoRR,journals/corr,,,
951,journals/corr/abs-2101-06522,,Overlap-Minimization Scheduling Strategy for Data Transmission in VANET.,2021,CoRR,journals/corr,,,
952,journals/corr/abs-2101-06676,,A Technical Report for Light-Edge - A Lightweight Authentication Protocol for IoT Devices in an Edge-Cloud Environment.,2021,CoRR,journals/corr,,,
953,journals/corr/abs-2101-07202,,dtControl 2.0 - Explainable Strategy Representation via Decision Tree Learning Steered by Experts.,2021,CoRR,journals/corr,,,
954,journals/corr/abs-2101-07217,,Is it a great Autonomous FX Trading Strategy or you are just fooling yourself.,2021,CoRR,journals/corr,,,
955,journals/corr/abs-2101-09042,,PEQcheck - Localized and Context-aware Checking of Functional Equivalence (Technical Report).,2021,CoRR,journals/corr,,,
956,journals/corr/abs-2101-09194,,It Takes Two to Tango - Combining Visual and Textual Information for Detecting Duplicate Video-Based Bug Reports.,2021,CoRR,journals/corr,,,
957,journals/corr/abs-2101-09300,,A Novel Genetic Algorithm with Hierarchical Evaluation Strategy for Hyperparameter Optimisation of Graph Neural Networks.,2021,CoRR,journals/corr,,,
958,journals/corr/abs-2101-09365,,MAVERICK - Proactively detecting network control plane bugs using structural outlierness.,2021,CoRR,journals/corr,,,
959,journals/corr/abs-2101-10266,,COVID-19 Outbreak Prediction and Analysis using Self Reported Symptoms.,2021,CoRR,journals/corr,(),"(('issn', '25758306'), ('doi', '10.35566/v1n1/p8'))",777a557d-a5d9-3829-b3af-5fe048ea68df
960,journals/corr/abs-2101-10500,,ADMM-based Adaptive Sampling Strategy for Nonholonomic Mobile Robotic Sensor Networks.,2021,CoRR,journals/corr,"('ADMM', 'Adaptive sampling', 'Gaussian process', 'mobile sensor networks', 'nonholonomic')","(('pui', '634800324'), ('scopus', '2-s2.0-85104264860'), ('issn', '15581748'), ('doi', '10.1109/JSEN.2021.3072390'), ('sgr', '85104264860'), ('arxiv', '2101.10500'))",a52ce66b-1367-3fc5-a075-7ef4999f29c2
961,journals/corr/abs-2101-10585,,Using a Balanced Scorecard to Identify Opportunities to Improve Code Review Effectiveness - An Industrial Experience Report.,2021,CoRR,journals/corr,,,
962,journals/corr/abs-2101-11237,,A Game Theory Based Ramp Merging Strategy for Connected and Automated Vehicles in the Mixed Traffic - A Unity-SUMO Integrated Platform.,2021,CoRR,journals/corr,,,
963,journals/corr/abs-2101-11659,,Optimal Utilization Strategy of the LiFePO4 Battery Storage.,2021,CoRR,journals/corr,,,
964,journals/corr/abs-2101-11846,,A Spatial-Temporal Graph Neural Network Framework for Automated Software Bug Triaging.,2021,CoRR,journals/corr,,,
965,journals/corr/abs-2102-00128,,The effect of differential victim crime reporting on predictive policing systems.,2021,CoRR,journals/corr,(),"(('pui', '634529998'), ('scopus', '2-s2.0-85102624834'), ('isbn', '9781450383097'), ('doi', '10.1145/3442188.3445877'), ('sgr', '85102624834'), ('arxiv', '2102.00128'))",4818c48d-1ad3-375d-b5a6-3a666d69ca7a
966,journals/corr/abs-2102-00292,,Epistocracy Algorithm - A Novel Hyper-heuristic Optimization Strategy for Solving Complex Optimization Problems.,2021,CoRR,journals/corr,,,
967,journals/corr/abs-2102-00499,,On the Indecisiveness of Kelly-Strategyproof Social Choice Functions.,2021,CoRR,journals/corr,"(""Kelly's preference extension"", 'Social choice correspondences', 'Strategyproofness')","(('isbn', '9781713832621'), ('sgr', '85112224339'), ('issn', '15582914'), ('pui', '635695955'), ('scopus', '2-s2.0-85112224339'))",178f99a4-74fb-308b-bbe3-d6ce00043a05
968,journals/corr/abs-2102-00573,,A Secure Learning Control Strategy via Dynamic Camouflaging for Unknown Dynamical Systems under Attacks.,2021,CoRR,journals/corr,,,
969,journals/corr/abs-2102-00953,,QoS-aware Link Scheduling Strategy for Data Transmission in SDVN.,2021,CoRR,journals/corr,,,
970,journals/corr/abs-2102-01635,,An offline-online strategy for multiscale problems with random defects.,2021,CoRR,journals/corr,,,
971,journals/corr/abs-2102-01687,,Report of the Workshop on Program Synthesis for Scientific Computing.,2021,CoRR,journals/corr,,,
972,journals/corr/abs-2102-01856,,A Distributed Active Perception Strategy for Source Seeking and Level Curve Tracking.,2021,CoRR,journals/corr,"('Active perception', 'Convergence', 'Covariance matrices', 'Heuristic algorithms', 'Position measurement', 'Principal component analysis', 'Tracking')","(('pui', '635038076'), ('scopus', '2-s2.0-85105885042'), ('issn', '15582523'), ('doi', '10.1109/TAC.2021.3077457'), ('sgr', '85105885042'), ('arxiv', '2102.01856'))",a78c3931-83d2-35a0-ae4c-5bc90805f7cd
973,journals/corr/abs-2102-01929,,Regularization Strategy for Point Cloud via Rigidly Mixed Sample.,2021,CoRR,journals/corr,,,
974,journals/corr/abs-2102-02258,,Optimal Excitation Matching Strategy for Sub-Arrayed Phased Linear Arrays Generating Arbitrary-Shaped Beams.,2021,CoRR,journals/corr,,,
975,journals/corr/abs-2102-02504,,Meta-strategy for Learning Tuning Parameters with Guarantees.,2021,CoRR,journals/corr,,,
976,journals/corr/abs-2102-02510,,User Interface Factors of Mobile UX - A Study with an Incident Reporting Application.,2021,CoRR,journals/corr,,,
977,journals/corr/abs-2102-02610,,Strategyproof Facility Location Mechanisms on Discrete Trees.,2021,CoRR,journals/corr,"('Facility location', 'Mechanism design', 'Strategyproof')","(('pui', '635695461'), ('scopus', '2-s2.0-85108520262'), ('issn', '15582914'), ('isbn', '9781713832621'), ('sgr', '85108520262'))",679de519-61b9-3235-a030-cb33283a09e9
978,journals/corr/abs-2102-02959,,Multi-Label Annotation of Chest Abdomen Pelvis Computed Tomography Text Reports Using Deep Learning.,2021,CoRR,journals/corr,,,
979,journals/corr/abs-2102-03131,,Over 100 Bugs in a Row - Security Analysis of the Top-Rated Joomla Extensions.,2021,CoRR,journals/corr,,,
980,journals/corr/abs-2102-03226,,BlockNet Report - Curriculum Guidance Document.,2021,CoRR,journals/corr,,,
981,journals/corr/abs-2102-03462,,Child-directed Listening - How Caregiver Inference Enables Children&apos;s Early Verbal Communication.,2021,CoRR,journals/corr,,,
982,journals/corr/abs-2102-03588,,An Autonomous Negotiating Agent Framework with Reinforcement Learning Based Strategies and Adaptive Strategy Switching Mechanism.,2021,CoRR,journals/corr,"('Automated negotiation', 'Negotiation strategy', 'Reinforcement learning')","(('issn', '15582914'), ('sgr', '85112418370'), ('isbn', '9781713832621'), ('arxiv', '2102.03588'), ('pui', '635725850'), ('scopus', '2-s2.0-85112418370'))",0e9fe9ad-d86f-3908-b44a-9242ced4c986
983,journals/corr/abs-2102-03983,,Partial Is Better Than All - Revisiting Fine-tuning Strategy for Few-shot Learning.,2021,CoRR,journals/corr,,,
984,journals/corr/abs-2102-04333,,BlockNet Report - Exploring the Blockchain Skills Concept and Best Practice Use Cases.,2021,CoRR,journals/corr,,,
985,journals/corr/abs-2102-04361,,Regular Model Checking Approach to Knowledge Reasoning over Parameterized Systems (technical report).,2021,CoRR,journals/corr,,,
986,journals/corr/abs-2102-04554,,Feature Engineering for Scalable Application-Level Post-Silicon Debugging.,2021,CoRR,journals/corr,,,
987,journals/corr/abs-2102-04922,,A Generic Strategy Iteration Method for Simple Stochastic Games.,2021,CoRR,journals/corr,,,
988,journals/corr/abs-2102-05249,,Policy Augmentation - An Exploration Strategy for Faster Convergence of Deep Reinforcement Learning Algorithms.,2021,CoRR,journals/corr,,,
989,journals/corr/abs-2102-05824,,Reproducibility Report - La-MAML - Look-ahead Meta Learning for Continual Learning.,2021,CoRR,journals/corr,,,
990,journals/corr/abs-2102-05949,,DirectDebug - Automated Testing and Debugging of Feature Models.,2021,CoRR,journals/corr,,,
991,journals/corr/abs-2102-06064,,Uncertainty Propagation in Convolutional Neural Networks - Technical Report.,2021,CoRR,journals/corr,,,
992,journals/corr/abs-2102-06162,,Defuse - Harnessing Unrestricted Adversarial Examples for Debugging Models Beyond Test Accuracy.,2021,CoRR,journals/corr,,,
993,journals/corr/abs-2102-06292,,Improving Fault Localization by Integrating Value and Predicate Based Causal Inference Techniques.,2021,CoRR,journals/corr,(),"(('doi', '10.1109/icse43902.2021.00066'),)",8a3b6bf8-f3d6-3cd6-9c2c-8d1c13dad44e
