,doi,forum,forum id,paper id,title,year
2040,10.1002/SMR.1616,J. Softw. Evol. Process.,journals/smr,journals/smr/LuciaLJTB14,Extended comprehensive study of association measures for fault localization.,2014
2041,10.1002/SMR.1613,J. Softw. Evol. Process.,journals/smr,journals/smr/RazavianL14,A lean and mean strategy - a data migration industrial study.,2014
2042,10.1002/SMR.1591,J. Softw. Evol. Process.,journals/smr,journals/smr/TakeuchiKSKS14,Report on an assessment experience based on ISO/IEC 29110.,2014
2043,10.1002/SMR.495,J. Softw. Evol. Process.,journals/smr,journals/smr/BachmannM12,Improving the software development for multiple projects by applying a platform strategy for mechatronic systems.,2012
2044,10.1002/SMR.411,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/RivaSSX11,A profile-based approach for maintaining software architecture - an industrial experience report.,2011
2045,10.1002/SMR.401,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/GlorieZDH09,Splitting a large software repository for easing future software evolution - an industrial experience report.,2009
2046,10.1002/SMR.371,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/WhiteJRR08,Extended firewall for regression testing - an experience report.,2008
2047,10.1002/SMR.347,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/Schneidewind07,Experience report on using object-oriented design for software maintenance.,2007
2048,10.1002/SMR.296,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/AversanoT04,An assessment strategy for identifying legacy system evolution requirements in eBusiness context.,2004
2049,10.1002/SMR.297,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/ChaimMJ04,A debugging strategy based on the requirements of testing.,2004
2050,10.1002/SMR.302,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/FischerG04,Visualizing feature evolution of large-scale software based on problem and modification report data.,2004
2051,10.1002/SMR.278,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/RahgozarO03,An effective strategy for legacy systems evolution.,2003
2052,10.1002/SMR.230,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/ParikhC01,Interview with Girish Parikh.,2001
2053,10.1002/1096-908X(200009/10)12:5&lt;255::AID-SMR216&gt;3.0.CO;2-L,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/Kajko-MattssonFA00,Software problem reporting and resolution process at ABB Robotics AB - state of practice.,2000
2054,10.1002/(SICI)1096-908X(199903/04)11:2&lt;73::AID-SMR187&gt;3.0.CO;2-A,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/HaleSH99,An evaluation of the cognitive processes of programmers engaged in software debugging.,1999
2055,10.1002/(SICI)1096-908X(199807/08)10:4&lt;279::AID-SMR174&gt;3.0.CO;2-Z,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/BragaSL98,Documentu - a flexible architecture for documentation production based on a reverse-engineering strategy.,1998
2056,10.1002/(SICI)1096-908X(199803/04)10:2&lt;111::AID-SMR167&gt;3.0.CO;2-8,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/ChanL98,Debugging program failure exhibited by voluminous data.,1998
2057,10.1002/(SICI)1096-908X(199809/10)10:5&lt;333::AID-SMR176&gt;3.0.CO;2-7,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/Marcoccia98,Building infrastructure for fixing the year 2000 bug - a case study.,1998
2058,10.1002/(SICI)1096-908X(199705)9:3&lt;177::AID-SMR150&gt;3.0.CO;2-C,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/PeercyC97,Interview with David E. Peercy.,1997
2059,10.1002/(SICI)1096-908X(199707/08)9:4&lt;253::AID-SMR151&gt;3.0.CO;2-D,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/SanoTR97,Interview with Takashi Sano.,1997
2060,10.1002/SMR.4360070503,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/SwansonC95,Interview with E. Burton Swanson.,1995
2061,10.1002/SMR.4360040305,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/NewtonYB92,"Report on the conference on software maintenance 1991, Sorrento, Italy, 14-17 october 1991.",1992
2062,10.1002/SMR.4360030206,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/Chapin91,Conference on software maintenance - 1990 - A report.,1991
2063,10.1002/SMR.4360030204,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/HaleH91,Towards a model of programmers&apos; cognitive processes in software maintenance - A structural learning theory approach for debugging.,1991
2064,10.1002/SMR.4360030104,J. Softw. Maintenance Res. Pract.,journals/smr,journals/smr/KenningCFHM91,Report on the fourth European software maintenance workshop.,1991
2065,10.1016/J.JSS.2021.110967,J. Syst. Softw.,journals/jss,journals/jss/EtemadiBAR21,A scheduling-driven approach to efficiently assign bug fixing tasks to developers.,2021
2066,10.1016/J.JSS.2021.110935,J. Syst. Softw.,journals/jss,journals/jss/JiaZWHL21,"The symptoms, causes, and repairs of bugs inside a deep learning library.",2021
2067,10.1016/J.JSS.2020.110882,J. Syst. Softw.,journals/jss,journals/jss/KhalilCMD21,On the impact of release policies on bug handling activity - A case study of Eclipse.,2021
2068,10.1016/J.JSS.2021.110992,J. Syst. Softw.,journals/jss,journals/jss/LuoSSZ21,Special Issue on New Generation of Bug Fixing.,2021
2069,10.1016/J.JSS.2021.110961,J. Syst. Softw.,journals/jss,journals/jss/MiryeganehHH21,GloBug - Using global data in Fault Localization.,2021
2070,10.1016/J.JSS.2020.110852,J. Syst. Softw.,journals/jss,journals/jss/SaharHB21,How are issue reports discussed in Gitter chat rooms?,2021
2071,10.1016/J.JSS.2021.110986,J. Syst. Softw.,journals/jss,journals/jss/TakahashiSHS21,An extensive study on smell-aware bug localization.,2021
2072,10.1016/J.JSS.2020.110861,J. Syst. Softw.,journals/jss,journals/jss/YanLW21,A Test Restoration Method based on Genetic Algorithm for effective fault localization in multiple-fault programs.,2021
2073,10.1016/J.JSS.2020.110825,J. Syst. Softw.,journals/jss,journals/jss/YeMDM21,A comprehensive study of automatic program repair on the QuixBugs benchmark.,2021
2074,10.1016/J.JSS.2020.110884,J. Syst. Softw.,journals/jss,journals/jss/ZhouRGJ21,An empirical study of optimization bugs in GCC and LLVM.,2021
2075,10.1016/J.JSS.2020.110598,J. Syst. Softw.,journals/jss,journals/jss/DihegoSO20,A refinement checking based strategy for component-based systems evolution.,2020
2076,10.1016/J.JSS.2020.110691,J. Syst. Softw.,journals/jss,journals/jss/FerencGGTG20,An automatically created novel bug dataset and its validation in bug prediction.,2020
2077,10.1016/J.JSS.2020.110661,J. Syst. Softw.,journals/jss,journals/jss/LiWL20,HMER - A Hybrid Mutation Execution Reduction approach for Mutation-based Fault Localization.,2020
2078,10.1016/J.JSS.2020.110671,J. Syst. Softw.,journals/jss,journals/jss/MarcilioFBP20,SpongeBugs - Automatically generating fix suggestions in response to static code analysis warnings.,2020
2079,10.1016/J.JSS.2019.110447,J. Syst. Softw.,journals/jss,journals/jss/MokademH20,A data replication strategy with tenant performance and provider economic profit guarantees in Cloud data centers.,2020
2080,10.1016/J.JSS.2020.110538,J. Syst. Softw.,journals/jss,journals/jss/NiLSCTS20,Analyzing bug fix for automatic bug cause classification.,2020
2081,10.1016/J.JSS.2019.110493,J. Syst. Softw.,journals/jss,journals/jss/PascarellaPB20,On the performance of method-level bug prediction - A negative result.,2020
2082,10.1016/J.JSS.2020.110567,J. Syst. Softw.,journals/jss,journals/jss/TanXWZXL20,Bug severity prediction using question-and-answer pairs from Stack Overflow.,2020
2083,10.1016/J.JSS.2020.110667,J. Syst. Softw.,journals/jss,journals/jss/WangLCHZX20,Examining the effects of developer familiarity on bug fixing.,2020
2084,10.1016/J.JSS.2019.110456,J. Syst. Softw.,journals/jss,journals/jss/WuZCWM20,CVE-assisted large-scale security bug report dataset construction method.,2020
2085,10.1016/J.JSS.2020.110572,J. Syst. Softw.,journals/jss,journals/jss/ZhouLS20,Improving software bug-specific named entity recognition with deep neural network.,2020
2086,10.1016/J.JSS.2019.03.002,J. Syst. Softw.,journals/jss,journals/jss/CatolinoPZF19,"Not all bugs are the same - Understanding, characterizing, and classifying bug types.",2019
2087,10.1016/J.JSS.2018.10.037,J. Syst. Softw.,journals/jss,journals/jss/GuoLOM19,Exoneration-based fault localization for SQL predicates.,2019
2088,10.1016/J.JSS.2019.06.100,J. Syst. Softw.,journals/jss,journals/jss/HanCY19,Reproducing performance bug reports in server applications - The researchers&apos; experiences.,2019
2089,10.1016/J.JSS.2019.01.056,J. Syst. Softw.,journals/jss,journals/jss/LiuLWL19,A weighted fuzzy classification approach to identify and manipulate coincidental correct test cases for fault localization.,2019
2090,10.1016/J.JSS.2019.110404,J. Syst. Softw.,journals/jss,journals/jss/MayerJ19,JSS special issue program debugging and repair.,2019
2091,10.1016/J.JSS.2019.110407,J. Syst. Softw.,journals/jss,journals/jss/MondalRRS19,An empirical study on bug propagation through code cloning.,2019
2092,10.1016/J.JSS.2019.04.028,J. Syst. Softw.,journals/jss,journals/jss/PetrilloGPFK19,Swarm debugging - The collective intelligence on interactive debugging.,2019
2093,10.1016/J.JSS.2018.10.013,J. Syst. Softw.,journals/jss,journals/jss/TuXCX19,On the analysis of spectrum based fault localization using hitting sets.,2019
2094,10.1016/J.JSS.2019.05.026,J. Syst. Softw.,journals/jss,journals/jss/UmerLS19,Sentiment based approval prediction for enhancement reports.,2019
2095,10.1016/J.JSS.2019.06.076,J. Syst. Softw.,journals/jss,journals/jss/WangMWLH19,LoopFix - an approach to automatic repair of buggy loops.,2019
2096,10.1016/J.JSS.2019.05.030,J. Syst. Softw.,journals/jss,journals/jss/ZhangCCZL19,File-level socio-technical congruence and its relationship with bug proneness in OSS projects.,2019
2097,10.1016/J.JSS.2019.02.025,J. Syst. Softw.,journals/jss,journals/jss/ZhengFYYW19,Towards understanding bugs in an open source cloud management stack - An empirical study of OpenStack software bugs.,2019
2098,10.1016/J.JSS.2017.02.021,J. Syst. Softw.,journals/jss,journals/jss/AkbarinasajiCB18,Predicting bug-fixing time - A replication study using an open source software project.,2018
2099,10.1016/J.JSS.2017.11.025,J. Syst. Softw.,journals/jss,journals/jss/BousseLCWB18,Omniscient debugging for executable DSLs.,2018
2100,10.1016/J.JSS.2017.11.002,J. Syst. Softw.,journals/jss,journals/jss/FeyziP18,FPA-FL - Incorporating static fault-proneness analysis into statistical fault localization.,2018
2101,10.1016/J.JSS.2018.03.053,J. Syst. Softw.,journals/jss,journals/jss/GarciaSN18,Characterizing and predicting blocking bugs in open source projects.,2018
2102,10.1016/J.JSS.2018.05.028,J. Syst. Softw.,journals/jss,journals/jss/MondalRS18,Bug-proneness and late propagation tendency of code clones - A Comparative study on different clone types.,2018
2103,10.1016/J.JSS.2018.02.002,J. Syst. Softw.,journals/jss,journals/jss/PillW18,Automated generation of (F)LTL oracles for testing and debugging.,2018
2104,10.1016/J.JSS.2018.03.006,J. Syst. Softw.,journals/jss,journals/jss/XieST18,Introduction to the special issue on program debugging.,2018
2105,10.1016/J.JSS.2017.07.027,J. Syst. Softw.,journals/jss,journals/jss/ZhangZC18,Exploring the usefulness of unlabelled test cases in software fault localization.,2018
2106,10.1016/J.JSS.2018.03.046,J. Syst. Softw.,journals/jss,journals/jss/ZhongM18,Mining repair model for exception-related bug.,2018
2107,10.1016/J.JSS.2016.12.004,J. Syst. Softw.,journals/jss,journals/jss/WangKOS17,"Impacts of organizational commitment, interpersonal closeness, and Confucian ethics on willingness to report bad news in software projects.",2017
2108,10.1016/J.JSS.2017.06.069,J. Syst. Softw.,journals/jss,journals/jss/WongLL17,Be more familiar with our enemies and pave the way forward - A review of the roles bugs played in software failures.,2017
2109,10.1016/J.JSS.2017.08.025,J. Syst. Softw.,journals/jss,journals/jss/YuLYL17,The Bayesian Network based program dependence graph and its application to fault localization.,2017
2110,10.1016/J.JSS.2017.04.017,J. Syst. Softw.,journals/jss,journals/jss/ZhangYZZCZ17,A theoretical analysis on cloning the failed test cases to improve spectrum-based fault localization.,2017
2111,10.1016/J.JSS.2015.11.021,J. Syst. Softw.,journals/jss,journals/jss/CotroneoPRT16,How do bugs surface? A comprehensive study on the characteristics of software bugs manifestation.,2016
2112,10.1016/J.JSS.2016.02.022,J. Syst. Softw.,journals/jss,journals/jss/LinYLC16,Enhancements for duplication detection in bug reports with manifold correlation features.,2016
2113,10.1016/J.JSS.2016.09.014,J. Syst. Softw.,journals/jss,journals/jss/WangL16,Fault localization using disparities of dynamic invariants.,2016
2114,10.1016/J.JSS.2016.02.034,J. Syst. Softw.,journals/jss,journals/jss/ZhangCYLL16,Towards more accurate severity prediction and fixer recommendation of software bugs.,2016
2115,10.1016/J.JSS.2015.10.052,J. Syst. Softw.,journals/jss,journals/jss/ZhangS16,Prioritized static slicing and its application to fault localization.,2016
2116,10.1016/J.JSS.2015.08.008,J. Syst. Softw.,journals/jss,journals/jss/AhonenSMN15,"Reported project management effort, project size, and contract type.",2015
2117,10.1016/J.JSS.2015.04.066,J. Syst. Softw.,journals/jss,journals/jss/EbertCS15,An exploratory study on exception handling bugs in Java programs.,2015
2118,10.1016/J.JSS.2015.08.019,J. Syst. Softw.,journals/jss,journals/jss/HamrouniSC15,A data mining correlated patterns-based periodic decentralized replication strategy for data grids.,2015
2119,10.1016/J.JSS.2015.06.026,J. Syst. Softw.,journals/jss,journals/jss/LeiZLZZ15,SGEESS - Smart green energy-efficient scheduling strategy with dynamic electricity price for data center.,2015
2120,10.1016/J.JSS.2015.06.016,J. Syst. Softw.,journals/jss,journals/jss/ShahidRS15,Level based batch scheduling strategy with idle slot reduction under DAG constraints for computational grid.,2015
2121,10.1016/J.JSS.2014.12.049,J. Syst. Softw.,journals/jss,journals/jss/ShokripourAKZ15,A time-based approach to automatic bug report assignment.,2015
2122,10.1016/J.JSS.2015.02.038,J. Syst. Softw.,journals/jss,journals/jss/WangL15,Automated fault localization via hierarchical multiple predicate switching.,2015
2123,10.1016/J.JSS.2014.10.040,J. Syst. Softw.,journals/jss,journals/jss/WangWSZ15,An imperfect software debugging model considering log-logistic distribution fault content function.,2015
2124,10.1016/J.JSS.2014.09.018,J. Syst. Softw.,journals/jss,journals/jss/WoodsB15,Modelling large-scale information systems using ADLs - An industrial experience report.,2015
2125,10.1016/J.JSS.2013.10.056,J. Syst. Softw.,journals/jss,journals/jss/AdalidSGM14,Using SPIN for automated debugging of infinite executions of Java programs.,2014
2126,10.1016/J.JSS.2013.11.1099,J. Syst. Softw.,journals/jss,journals/jss/BoixNM14,Distributed debugging for mobile networks.,2014
2127,10.1016/J.JSS.2014.01.032,J. Syst. Softw.,journals/jss,journals/jss/ChenA14,Special issue on Emerging Topics on Software Debugging.,2014
2128,10.1016/J.JSS.2013.10.042,J. Syst. Softw.,journals/jss,journals/jss/DebroyW14,Combining mutation and fault localization for automated program debugging.,2014
2129,10.1016/J.JSS.2013.11.1109,J. Syst. Softw.,journals/jss,journals/jss/JuJCWZC14,HSFal - Effective fault localization using hybrid spectrum of full slices and execution slices.,2014
2130,10.1016/J.JSS.2013.08.018,J. Syst. Softw.,journals/jss,journals/jss/LongZC14,A three-phase energy-saving strategy for cloud storage systems.,2014
2131,10.1016/J.JSS.2014.08.004,J. Syst. Softw.,journals/jss,journals/jss/LvYC14,Estimating confidence interval of software reliability with adaptive testing strategy.,2014
2132,10.1016/J.JSS.2013.08.031,J. Syst. Softw.,journals/jss,journals/jss/MaoLDQW14,Slice-based statistical fault localization.,2014
2133,10.1016/J.JSS.2013.12.036,J. Syst. Softw.,journals/jss,journals/jss/PerezAR14,A dynamic code coverage approach to maximize fault localization efficiency.,2014
2134,10.1016/J.JSS.2014.08.032,J. Syst. Softw.,journals/jss,journals/jss/WangGCWL14,WAS - A weighted attribute-based strategy for cluster test selection.,2014
