,doi,forum,forum id,paper id,title,year,mendeley keywords,publication ids,mendeley id
200,10.1109/MOBILESOFT.2019.00019,MOBILESoft@ICSE,conf/icse,conf/icse/Harty19,Google play console - insightful development using Android vitals and pre-launch reports.,2019,"('Android Vitals', 'Google Dev Console', 'Kiwix', 'Metrics', 'Mobile Applications', 'Pre-Launch Report', 'Software Quality')","(('pui', '629386170'), ('doi', '10.1109/MOBILESoft.2019.00019'), ('isbn', '9781728133959'), ('sgr', '85072521450'), ('scopus', '2-s2.0-85072521450'))",ee2f0cbf-eb7a-3e1d-926f-df249a3261a7
201,10.1109/ICSE.2019.00029,ICSE,conf/icse,conf/icse/HeCHWPY19,A system identification based Oracle for control-CPS software fault localization.,2019,"('Cyber-Physical System', 'Debug', 'Oracle', 'Testing')","(('issn', '02705257'), ('pui', '629356178'), ('doi', '10.1109/ICSE.2019.00029'), ('isbn', '9781728108698'), ('sgr', '85072284658'), ('scopus', '2-s2.0-85072284658'))",632f3e6e-6d65-3de8-939f-0e2e21dbc5b2
202,10.1109/ICSE-COMPANION.2019.00031,ICSE,conf/icse,conf/icse/HuynhGF19,AC3R - automatically reconstructing car crashes from police reports.,2019,"('Natural language processing', 'Self-driving cars', 'Test case generation')","(('pui', '629238385'), ('doi', '10.1109/ICSE-Companion.2019.00031'), ('scopus', '2-s2.0-85071865027'), ('isbn', '9781728117645'), ('sgr', '85071865027'))",809d9dee-94bc-3a44-a014-85d9d7ac854b
203,10.1109/MOBILESOFT.2019.00024,MOBILESoft@ICSE,conf/icse,conf/icse/JhaLL19,Characterizing Android-specific crash bugs.,2019,"('Android apps', 'characterizing crash bugs', 'crash bug analysis', 'mining crash bugs')","(('pui', '629387091'), ('doi', '10.1109/MOBILESoft.2019.00024'), ('isbn', '9781728133959'), ('sgr', '85068027213'), ('scopus', '2-s2.0-85068027213'))",ee926cdf-1311-3bcf-bf26-e8b3c78713b9
204,10.1109/SERP4IOT.2019.00010,SERP4IoT@ICSE,conf/icse,conf/icse/JuniorRGSG19,Towards a multilayer strategy against attacks on IoT environments.,2019,"('Internet of Things', 'MAPE-K', 'Security')","(('pui', '630041318'), ('doi', '10.1109/SERP4IoT.2019.00010'), ('scopus', '2-s2.0-85075891738'), ('isbn', '9781728122533'), ('sgr', '85075891738'))",44d7805f-fea5-3c0c-8f7a-18eb004ddfec
205,10.1109/ICSE-SEET.2019.00023,ICSE,conf/icse,conf/icse/Karus19,Experience report on a move to techniques-oriented student project grading.,2019,"('Course analytics', 'Course project', 'Education', 'Grading schemes', 'Software engineering', 'Web development')","(('pui', '629296815'), ('doi', '10.1109/ICSE-SEET.2019.00023'), ('isbn', '9781728110004'), ('sgr', '85072107594'), ('scopus', '2-s2.0-85072107594'))",6881407c-b80d-3e4c-bc44-519a4213264c
206,10.1109/BOTSE.2019.00010,BotSE@ICSE,conf/icse,conf/icse/Monperrus19,Explainable software bot contributions - case study of automated bug fixes.,2019,"('Program repair', 'Software bot', 'Software engineering')","(('pui', '629518020'), ('doi', '10.1109/BotSE.2019.00010'), ('isbn', '9781728122625'), ('arxiv', '1905.02597'), ('sgr', '85072933116'), ('scopus', '2-s2.0-85072933116'))",ba0014ec-d9a4-3e8e-971a-3f0f09304312
207,10.1109/ICSE-COMPANION.2019.00064,ICSE,conf/icse,conf/icse/Mordahl19,Toward detection and characterization of variability bugs in configurable C software - an empirical study.,2019,"('Configurable C software', 'Static analysis', 'Variability bugs')","(('pui', '629236108'), ('doi', '10.1109/ICSE-Companion.2019.00064'), ('scopus', '2-s2.0-85071891810'), ('isbn', '9781728117645'), ('sgr', '85071891810'))",b6d9019c-cbb8-3574-b28d-5087f3ff13da
208,10.1109/SEH.2019.00008,SEH@ICSE,conf/icse,conf/icse/MukhiyaRPL19,An architectural design for self-reporting e-health systems.,2019,"('HL7 FHIR', 'Healthcare', 'Internet-based Treatments', 'SMART on FHIR', 'Self-screening', 'Service-oriented architecture')","(('pui', '629516938'), ('doi', '10.1109/SEH.2019.00008'), ('scopus', '2-s2.0-85072924108'), ('isbn', '9781728122519'), ('sgr', '85072924108'))",7643ae9a-5560-3ded-826c-cf2e08d3ec4a
209,10.1109/ICSE-SEIP.2019.00031,ICSE,conf/icse,conf/icse/NajafiSR19,Improving test effectiveness using test executions history - an industrial experience report.,2019,"('Industrial experience report', 'Test effectiveness', 'Test prioritization', 'Test selection')","(('pui', '629297270'), ('doi', '10.1109/ICSE-SEIP.2019.00031'), ('scopus', '2-s2.0-85072121509'), ('isbn', '9781728117607'), ('sgr', '85072121509'))",c78592d6-b4fa-3149-a3fc-41b97f23c41b
210,10.1109/ICSE-COMPANION.2019.00065,ICSE,conf/icse,conf/icse/Nguyen19,Configuration-dependent fault localization.,2019,"('Bug localization', 'Configuration-dependent bug')","(('pui', '629236383'), ('doi', '10.1109/ICSE-Companion.2019.00065'), ('isbn', '9781728117645'), ('arxiv', '1911.07906'), ('sgr', '85071891792'), ('scopus', '2-s2.0-85071891792'))",e7d9c8e3-e92d-3315-8e1c-33490d3edc62
211,10.1109/ICSE.2019.00107,ICSE,conf/icse,conf/icse/PhamLQT19,CRADLE - cross-backend validation to detect and localize bugs in deep learning libraries.,2019,"('bugs detection', 'cross-implementation testing', 'deep learning software testing', 'software testing')","(('sgr', '85072280039'), ('isbn', '9781728108698'), ('scopus', '2-s2.0-85072280039'), ('doi', '10.1109/ICSE.2019.00107'), ('issn', '02705257'), ('pui', '629356225'))",d636c90a-fbbd-3dcd-818d-207b26041580
212,10.1109/MOBILESOFT.2019.00028,MOBILESoft@ICSE,conf/icse,conf/icse/Singleton19,Automated tool support for repairing security bugs in Android mobile applications.,2019,"('abstract syntax trees', 'automated patch repair', 'security', 'software evolution')","(('sgr', '85072540254'), ('isbn', '9781728133959'), ('scopus', '2-s2.0-85072540254'), ('doi', '10.1109/MOBILESoft.2019.00028'), ('pui', '629387275'))",d65d9f9e-4fd6-3595-a761-a5dc4c85f01b
213,10.1109/MOBILESOFT.2019.00014,MOBILESoft@ICSE,conf/icse,conf/icse/SingletonZSS19,FireBugs - finding and repairing bugs with security patterns.,2019,"('Bug Repair', 'Cryptography', 'Security', 'Software Maintenance')","(('pui', '629387541'), ('doi', '10.1109/MOBILESoft.2019.00014'), ('scopus', '2-s2.0-85072510567'), ('isbn', '9781728133959'), ('sgr', '85072510567'))",e51c1bd3-6748-3573-a297-0afbd8f0ecce
214,10.1109/CHASE.2019.00039,CHASE@ICSE,conf/icse,conf/icse/SouzaHVJ19,What makes research software sustainable? - an interview study with research software engineers.,2019,"('Best practice', 'Communities', 'Fesearch culture', 'Research software', 'Research software engineering', 'Software engineering', 'Software maintenance', 'Software quality', 'Software reuse', 'Software sustainability')","(('sgr', '85072806909'), ('isbn', '9781728122397'), ('scopus', '2-s2.0-85072806909'), ('doi', '10.1109/CHASE.2019.00039'), ('arxiv', '1903.06039'), ('pui', '629478677'))",356b702b-0560-3b7a-b570-7e98853e78a1
215,10.1109/ICSE-COMPANION.2019.00051,ICSE,conf/icse,conf/icse/SunHKSHA19,DeepConcolic - testing and debugging deep neural networks.,2019,"('Concolic testing', 'Deep neural networks', 'Test coverage criteria')","(('pui', '629237835'), ('doi', '10.1109/ICSE-Companion.2019.00051'), ('isbn', '9781728117645'), ('sgr', '85071847364'), ('scopus', '2-s2.0-85071847364'))",1181c4d7-4097-31fd-9bd4-76a784eaedfd
216,10.1109/ICSE.2019.00028,ICSE,conf/icse,conf/icse/VassalloPGP19,Automated reporting of anti-patterns and decay in continuous integration.,2019,"('Anti-Pattern', 'CI-Decay', 'CI-Smell', 'Continuous Integration', 'Detection')","(('pui', '629355934'), ('doi', '10.1109/ICSE.2019.00028'), ('scopus', '2-s2.0-85072298762'), ('isbn', '9781728108698'), ('issn', '02705257'), ('sgr', '85072298762'))",3200c7d0-9f8c-33a0-aaff-5de983e4510c
217,10.1109/ICSE-COMPANION.2019.00066,ICSE,conf/icse,conf/icse/Xu19,Improving automated program repair with retrospective fault localization.,2019,"('Automated program repair', 'Mutation based fault localization')","(('sgr', '85071866011'), ('isbn', '9781728117645'), ('scopus', '2-s2.0-85071866011'), ('doi', '10.1109/ICSE-Companion.2019.00066'), ('pui', '629237957'))",3bdb6e17-7fb1-3f3b-ba69-dd773e63316b
218,10.1109/ICSE.2019.00061,ICSE,conf/icse,conf/icse/YangZSS00X19,Hunting for bugs in code coverage tools via randomized differential testing.,2019,"('Bug Detection.', 'Code Coverage', 'Coverage Tools', 'Differential Testing')","(('sgr', '85072294234'), ('isbn', '9781728108698'), ('scopus', '2-s2.0-85072294234'), ('doi', '10.1109/ICSE.2019.00061'), ('issn', '02705257'), ('pui', '629355952'))",e64be5ed-51c5-3997-b883-5b942be91708
219,10.1109/ICSE.2019.00030,ICSE,conf/icse,conf/icse/ZhaoYSLZZH19,ReCDroid - automatically reproducing Android application crashes from bug reports.,2019,"('Android', 'Bug reproduction', 'Natural language processing')","(('pui', '629356152'), ('doi', '10.1109/ICSE.2019.00030'), ('scopus', '2-s2.0-85068255207'), ('isbn', '9781728108698'), ('issn', '02705257'), ('sgr', '85068255207'))",29b986a7-2603-3eca-b99e-a0ea93d9852b
220,10.1145/3180155.3182555,ICSE,conf/icse,conf/icse/Arcuri18a,Journal first presentation of an experience report on applying software testing academic results in industry - we need usable automated test generation.,2018,"('Applied research', 'Impact', 'Industry', 'Practice', 'Technology transfer')","(('sgr', '85049395546'), ('isbn', '9781450356381'), ('scopus', '2-s2.0-85049395546'), ('doi', '10.1145/3180155.3182555'), ('issn', '02705257'), ('pui', '622901258'))",d2831736-ff50-31ad-a42e-18e74f89f132
221,10.1145/3183440.3183473,ICSE,conf/icse,conf/icse/BagherzadehHSD18,MDebugger - a model-level debugger for UML-RT.,2018,"('MDD', 'MDE', 'Model-based debugging', 'Model-driven development', 'UML-RT', 'real-Time and embedded systems')","(('sgr', '85049693307'), ('isbn', '9781450356633'), ('scopus', '2-s2.0-85049693307'), ('doi', '10.1145/3183440.3183473'), ('issn', '02705257'), ('pui', '622995600'))",6a9d65b5-e0ff-3ba8-a363-4bc2b7a8532c
222,10.1145/3180155.3180156,ICSE,conf/icse,conf/icse/BankenMG18,Debugging data flows in reactive programs.,2018,"('Debugging', 'Program comprehension', 'Reactive programming', 'Visualization')","(('sgr', '85049403051'), ('isbn', '9781450356381'), ('scopus', '2-s2.0-85049403051'), ('doi', '10.1145/3180155.3180156'), ('issn', '02705257'), ('pui', '622901157'))",dbad53ad-83fb-3632-a3ef-7f4ba3eb0145
223,10.1145/3183399.3183415,ICSE,conf/icse,conf/icse/BehrooziLMFP18,Dazed - measuring the cognitive load of solving technical interview problems at the whiteboard.,2018,"('cognitive load', 'eyetracking', 'technical interviews')","(('sgr', '85049810426'), ('isbn', '9781450356626'), ('scopus', '2-s2.0-85049810426'), ('doi', '10.1145/3183399.3183415'), ('issn', '02705257'), ('pui', '623024829'))",30603777-8f87-3094-a7d4-0996821547e4
224,10.1145/3180155.3180175,ICSE,conf/icse,conf/icse/BellerSSZ18,On the dichotomy of debugging behavior among programmers.,2018,(),"(('doi', '10.1145/3180155.3180175'),)",58e22a13-a5d1-3194-937c-b7b0d20f6800
225,10.1145/3183440.3195092,ICSE,conf/icse,conf/icse/BudhirajaDRS18,DWEN - deep word embedding network for duplicate bug report detection in software repositories.,2018,(),"(('issn', '02705257'), ('pui', '622995493'), ('doi', '10.1145/3183440.3195092'), ('isbn', '9781450356633'), ('sgr', '85049679809'), ('scopus', '2-s2.0-85049679809'))",2ca305b8-2cbd-3f60-b9ff-dbced79fc453
226,10.1145/3183440.3195078,ICSE,conf/icse,conf/icse/BudhirajaRS18,LWE - LDA refined word embeddings for duplicate bug report detection.,2018,(),"(('pui', '622995425'), ('doi', '10.1145/3183440.3195078'), ('scopus', '2-s2.0-85049672108'), ('isbn', '9781450356633'), ('sgr', '85049672108'), ('issn', '02705257'))",8fdf2b08-cc16-36a8-a109-53dcf38cebdc
227,10.1145/3183440.3194952,ICSE,conf/icse,conf/icse/ChoetkiertikulD18,Predicting components for issue reports using deep learning with information retrieval.,2018,(),"(('pui', '622995352'), ('doi', '10.1145/3183440.3194952'), ('scopus', '2-s2.0-85049674458'), ('isbn', '9781450356633'), ('sgr', '85049674458'), ('issn', '02705257'))",01732627-67c6-3661-b424-ba69c7252b5e
228,10.1145/3183440.3190330,ICSE,conf/icse,conf/icse/Chowdhury18a,Automatically finding bugs in commercial cyber-physical system development tool chains.,2018,"('Cyber-Physical Systems', 'Differential Testing', 'Simulink')","(('pui', '622995520'), ('doi', '10.1145/3183440.3190330'), ('scopus', '2-s2.0-85049677338'), ('isbn', '9781450356633'), ('issn', '02705257'), ('sgr', '85049677338'))",4988363f-aee9-3cc8-aadf-75e04ec0cb88
229,10.1145/3180155.3180231,ICSE,conf/icse,conf/icse/ChowdhuryMMGJC18,Automatically finding bugs in a commercial cyber-physical system development tool chain with SLforge.,2018,"('Cyber-physical systems', 'Differential testing', 'Tool chain bugs')","(('issn', '02705257'), ('pui', '622901228'), ('doi', '10.1145/3180155.3180231'), ('isbn', '9781450356381'), ('sgr', '85049395416'), ('scopus', '2-s2.0-85049395416'))",84b9c564-a916-3b47-98e1-a5cfcfeb6d32
230,10.1145/3183440.3195069,ICSE,conf/icse,conf/icse/ComanSS18,An initial characterization of bug-injecting development sessions.,2018,"('Empirical software engineering', 'bugs')","(('issn', '02705257'), ('pui', '622995662'), ('doi', '10.1145/3183440.3195069'), ('isbn', '9781450356633'), ('sgr', '85049695438'), ('scopus', '2-s2.0-85049695438'))",98021bb4-47e0-3969-846e-940a663f723d
231,10.1145/3183440.3183470,ICSE,conf/icse,conf/icse/DoKH0B18,VISUFLOW - a debugging environment for static analyses.,2018,"('Debugging', 'Empirical software engineering', 'IDE', 'Static analysis', 'survey', 'user study')","(('issn', '02705257'), ('pui', '622995581'), ('doi', '10.1145/3183440.3183470'), ('isbn', '9781450356633'), ('sgr', '85049697321'), ('scopus', '2-s2.0-85049697321'))",52b0a8dc-3c52-331a-9247-b0b58fb61371
232,10.1145/3193954.3193962,MiSE@ICSE,conf/icse,conf/icse/DupontMKT18,Building domain-specific modelling environments with papyrus - an experience report.,2018,"('domain-specific modelling', 'eclipse', 'modelling tools', 'papyrus')","(('issn', '02705257'), ('pui', '624294011'), ('doi', '10.1145/3193954.3193962'), ('isbn', '9781450357357'), ('sgr', '85054865202'), ('scopus', '2-s2.0-85054865202'))",e48adf8b-3f03-3872-98b8-63a4e7bf34f6
233,10.1145/3183440.3195030,ICSE,conf/icse,conf/icse/FerreiraFCUBGCS18,The buggy side of code refactoring - understanding the relationship between refactorings and bugs.,2018,"('Bug proneness', 'Empirical study', 'Refactoring', 'Software maintenance')","(('pui', '622995508'), ('doi', '10.1145/3183440.3195030'), ('scopus', '2-s2.0-85049680463'), ('isbn', '9781450356633'), ('sgr', '85049680463'), ('issn', '02705257'))",e6a672a8-e77f-3a2d-8953-17f9721573e4
234,10.1145/3180155.3182552,ICSE,conf/icse,conf/icse/GaoW18,MSeer - an advanced technique for locating multiple bugs in parallel.,2018,"('Clustering', 'Distance metrics', 'Multiple bugs', 'Parallel debugging', 'Software fault localization')","(('sgr', '85049401058'), ('isbn', '9781450356381'), ('scopus', '2-s2.0-85049401058'), ('doi', '10.1145/3180155.3182552'), ('issn', '02705257'), ('pui', '622901257'))",1fb40ae9-837c-3560-bb43-502b82c942cc
235,10.1145/3183440.3190334,ICSE,conf/icse,conf/icse/Gulzar18,Interactive and automated debugging for big data analytics.,2018,"('Automated debugging', 'Big data', 'Data provenance', 'Data-intensive scalable computing (DISC)', 'Debugging and testing', 'Fault localization', 'Test minimization', 'and data cleaning')","(('sgr', '85049691742'), ('isbn', '9781450356633'), ('scopus', '2-s2.0-85049691742'), ('doi', '10.1145/3183440.3190334'), ('issn', '02705257'), ('pui', '622995534'))",f4f5c380-ccf7-39a1-85c5-6cc245ef35be
236,10.1145/3180155.3182522,ICSE,conf/icse,conf/icse/HabayebMMB18,On the use of hidden Markov model to predict the time to fix bugs.,2018,"('Bug repositories', 'Hidden Markov model', 'Temporal activities', 'Time to fix a bug')","(('issn', '02705257'), ('pui', '622901141'), ('doi', '10.1145/3180155.3182522'), ('isbn', '9781450356381'), ('sgr', '85049413445'), ('scopus', '2-s2.0-85049413445'))",188c1c34-887c-3e00-8d1f-bba38f60d759
237,10.1145/3197231.3197257,MOBILESoft@ICSE,conf/icse,conf/icse/HallNK18,Detecting no-sleep energy bugs using reference counted variables.,2018,"('Energy bugs', 'mobile computing', 'race condition', 'reaching definition', 'wakeLock')","(('pui', '623540598'), ('doi', '10.1145/3197231.3197257'), ('scopus', '2-s2.0-85051640442'), ('isbn', '9781450357128'), ('sgr', '85051640442'), ('issn', '02705257'))",08b053c8-1ccb-34ee-b9b6-db08b8e5920b
238,10.1145/3183440.3194956,ICSE,conf/icse,conf/icse/KimKL18,A novel variable-centric fault localization technique.,2018,"('Software debugging', 'Software testing', 'Spectrum-based fault localization', 'Suspicious variable', 'Variable-centric')","(('sgr', '85049677463'), ('isbn', '9781450356633'), ('scopus', '2-s2.0-85049677463'), ('doi', '10.1145/3183440.3194956'), ('issn', '02705257'), ('pui', '622995383'))",a2b5bc59-18e7-349b-baf2-6c15682dcafd
239,10.1145/3183440.3194954,ICSE,conf/icse,conf/icse/KimL18,Are information retrieval-based bug localization techniques trustworthy?,2018,"('Bug report', 'Empirical study', 'Information retrieval-based bug localization', 'Test file', 'Trustworthness')","(('sgr', '85049691466'), ('isbn', '9781450356633'), ('scopus', '2-s2.0-85049691466'), ('doi', '10.1145/3183440.3194954'), ('issn', '02705257'), ('pui', '622995369'))",7342adb6-85b9-38d6-8ba5-c99f7685336c
240,10.1145/3183440.3195071,ICSE,conf/icse,conf/icse/KochharSCSN18,Understanding the role of reporting in work item tracking systems for software development - an industrial case study.,2018,(),"(('pui', '622995670'), ('doi', '10.1145/3183440.3195071'), ('scopus', '2-s2.0-85049697318'), ('isbn', '9781450356633'), ('sgr', '85049697318'), ('issn', '02705257'))",c63fcd89-9f74-317a-adb9-4ee5c9e721f7
241,10.1145/3183519.3183548,ICSE,conf/icse,conf/icse/KrishnaARSM18,"What is the connection between issues, bugs, and enhancements? - lessons learned from 800+ software projects.",2018,"('Bugs', 'Collaborations', 'Issues', 'Time series analysis')","(('pui', '622990612'), ('doi', '10.1145/3183519.3183548'), ('scopus', '2-s2.0-85049695139'), ('isbn', '9781450356596'), ('issn', '02705257'), ('sgr', '85049695139'), ('arxiv', '1710.08736'))",e3503659-c981-385e-a48a-c4c2ddd9efbb
242,10.1145/3194932.3194942,SEmotion@ICSE,conf/icse,conf/icse/KuutilaMCE18,Daily questionnaire to assess self-reported well-being during a software development project.,2018,"('Empirical study', 'Gaussian graphical model', 'Job well-being', 'Questionnaire', 'Software development', 'Strain', 'Stress')","(('issn', '02705257'), ('pui', '623398310'), ('doi', '10.1145/3194932.3194942'), ('isbn', '9781450357517'), ('sgr', '85051128821'), ('scopus', '2-s2.0-85051128821'))",b765363b-314a-321d-b6f4-497ee6709e29
243,10.1145/3183519.3183544,ICSE,conf/icse,conf/icse/LiCHNF18,Adopting autonomic computing capabilities in existing large-scale systems - an industrial experience report.,2018,"('Autonomic computing', 'Performance engineering', 'Software re-engineering', 'Software testing')","(('pui', '622990482'), ('doi', '10.1145/3183519.3183544'), ('scopus', '2-s2.0-85049686044'), ('isbn', '9781450356596'), ('issn', '02705257'), ('sgr', '85049686044'))",d2b6d157-12f8-3e15-9efe-63e90bf9d05c
244,10.1145/3180155.3180242,ICSE,conf/icse,conf/icse/LiZdO18,Enlightened debugging.,2018,(),"(('doi', '10.1145/3180155.3180242'),)",bde127a1-95fc-3a65-937c-d5506102048d
245,10.1145/3183440.3183495,ICSE,conf/icse,conf/icse/LiuLCCCR18,ReGuard - finding reentrancy bugs in smart contracts.,2018,"('Reentrancy bug', 'Smart contract', 'dynamic analysis')","(('pui', '622995522'), ('doi', '10.1145/3183440.3183495'), ('scopus', '2-s2.0-85049690149'), ('isbn', '9781450356633'), ('issn', '02705257'), ('sgr', '85049690149'))",7fdf160f-aa90-3fc5-b1e5-07d6035f47d5
